interaction_id,ad_id,customer_id,event_type,event_time,device_type,location
070d92f0-f055-42d3-9227-a92fc9564958,5645d1cf-0d32-4686-b20d-9b8ba9825794,,impression,2024-02-11 22:43:01,Tablet,"West Whitney, Liberia"
49611037-cd7d-400b-b460-83f72bafe5e7,96ccdccf-afc9-48c5-b44c-e08f715d555b,,impression,2023-05-23 05:32:07,Desktop,"West Robertland, Brazil"
d94fda7c-7373-4bff-8e10-db1c7fc8655d,4dd0aac1-9f2d-4802-bd82-3353aac16d81,62a24b97-544e-4bd2-a77c-d6771da8998f,click,2023-12-28 23:41:36,Mobile,"South Diana, Romania"
a50e165f-51d1-4480-b8a0-03b469a5f450,053f0d98-3b5f-4f43-8ca3-69f6a4f7dcb1,242d2251-2ff7-4a10-854a-656bc0a7c9c0,impression,2023-04-19 19:03:52,Tablet,"North Alyssa, Algeria"
6b5bcc08-a56d-4754-a12f-fce47c8382ab,d5a54200-2f0c-4ebf-82bc-1e68920fb7d4,7816a960-10c2-4260-b29d-4d298dd8c4e9,impression,2023-07-02 10:03:50,Desktop,"Port Emily, South Georgia and the South Sandwich Islands"
c5e6035d-de38-4ea7-a3b5-4d5d481e101e,4551fbdb-60bb-4df7-8789-cec3ad203690,30335c57-dc3b-4039-8467-6493ce9ff7b4,click,2024-08-15 07:58:08,Desktop,"Hahnborough, Kazakhstan"
1917b100-39be-4176-94e0-52a0ee937a5e,dfa96474-482d-4395-8375-9653671ca2ca,a1727a95-534e-4fea-a739-709d3f397bd3,impression,2025-01-31 01:14:12,Mobile,"Harrisberg, Turkmenistan"
9e9385ec-f564-4682-946e-ce06cb24dc7e,c742a6e5-ffca-4997-bb50-54dd7feddb93,a7934353-d69c-46da-9f18-03ae865b7998,impression,2024-10-18 13:17:26,Tablet,"Barnesberg, Montserrat"
59199f7b-8c8d-4768-8d7f-a2a44510edaf,9577822c-26ec-443f-8e44-9feb700579eb,0a565044-32ee-4551-81ed-3d5bb591c078,impression,2024-03-14 01:23:16,Tablet,"Marieland, Svalbard & Jan Mayen Islands"
8550bed7-91e8-46b5-b0d8-585b17eb00fb,6b4df5d7-3532-434b-8ae9-56e6761a4eb4,c9d3b96c-5400-4b22-93a6-dd9a94d987b5,impression,2024-03-01 13:13:26,Desktop,"Thomasview, Nigeria"
96bd4982-7040-4f73-9efd-a3bf7d977d0f,4cb5031e-2bfc-4203-bb02-f263c3135589,16142535-5863-47b4-8c61-535a5465948a,impression,2025-01-31 19:37:51,Mobile,"South Christina, Kenya"
68ec3898-e907-4820-82b6-cffe9222fcd2,8532589a-d5ea-4071-8e6b-38aec33c3485,b269a505-7102-4cfd-88eb-0175417e176e,impression,2024-05-02 16:51:17,Desktop,"Hendersonfort, Norfolk Island"
14c0521e-d085-4d23-bb11-769422165ea9,be4726c7-57d7-45cb-b18e-88612f468534,d661768c-abdc-437e-860a-ab29b70ef493,impression,2024-11-06 04:24:46,Mobile,"Hahnborough, Kazakhstan"
e1ff677e-d2ea-4db0-bc08-a56adc0ffd8e,77c425a2-5f28-4034-ba65-eb95a7b524b1,1130d661-0642-41c5-9d5b-af627b5e8ef7,conversion,2024-07-06 03:18:18,Mobile,"South Diana, Romania"
32050ffe-041e-40db-80d4-a78258c6d9ab,d8e0a912-f8d9-4477-8211-6794c3ebef62,c7bc821f-5b44-46bf-8253-5e3f7d1b756d,impression,2024-07-19 11:31:53,Desktop,"Port Melanieport, Costa Rica"
dfebe6ac-4c4a-4141-b4c7-5a532de4e948,0f0642c8-e33b-4102-9661-4bda33ba6942,e3c3333a-3b28-499f-a4c2-4c63bb42bea7,impression,2024-11-01 12:34:08,Mobile,"Deborahburgh, Venezuela"
5a5b9d5b-b3f5-4868-8d79-e45716480725,04ec5e14-6685-4d34-8482-c6c7e95b204b,c785603f-9837-470d-8c36-255543e9c749,impression,2024-06-17 05:15:44,Tablet,"Michaelmouth, Nicaragua"
bbac064a-a1ac-48e1-a511-d6c0ec4feae3,2eee7b33-8db8-468a-a0af-5edd39ee3e23,170d2967-680a-41d4-9581-557fc7f20891,impression,2023-11-25 12:42:26,Tablet,"Mccormickland, Kiribati"
17d27f8a-8261-4684-9b0f-ec06152ed063,89f8dcdb-fabb-4220-9a07-94d564f33683,ed446384-35b4-4c19-b363-aff052ea932e,click,2023-05-12 10:19:41,Desktop,"East Sydneychester, Uruguay"
e349b36e-3eab-46b3-9289-a58440958c66,ad5f5d69-0189-4155-b4ab-5ab8e1fcf300,c6fecc23-56fe-4ecf-8268-47ad792519b1,impression,2024-04-26 07:52:15,Desktop,"Port Kathleenport, Antigua and Barbuda"
dfbe7409-0b3d-4600-8900-dd99a6b3fe3f,7f08e4c9-9bd6-42b9-8362-6ed72b402eb8,,impression,2024-02-18 02:51:33,Tablet,"Kyliebury, Falkland Islands (Malvinas)"
30ff05d6-03a8-429e-82c9-1621090ac637,81571cf5-9488-4195-ae51-4b4b6f43d79d,92ef81c9-8d63-4ed3-a847-b3b1712a2dc9,conversion,2024-04-25 05:51:21,Desktop,"Burnsland, Monaco"
0e8f2348-a4ec-4210-9fc9-fae792d5c061,a651b547-23a0-491c-a3dd-0fc6fc3457b1,61ce1fc1-15e9-407c-a2f4-25c6a21b4555,impression,2024-05-16 09:55:17,Tablet,"Cunninghamfort, Mayotte"
f76e295d-238a-4df1-99c3-c2c8e797e829,956bf365-03f3-485f-b8ad-6cace4c9d859,108ada62-f5b2-42fc-8d5b-ef2bbaf56b2d,impression,2024-07-15 18:02:52,Desktop,"Ortizfort, Israel"
cc30824c-ea6b-496b-993f-bdd2d0a913e1,621e3639-a8bd-4b3d-b1e9-71fe1aa3ad28,c5404472-4fd3-404a-8e66-6d0e8d1451ed,click,2024-10-27 12:03:52,Mobile,"South Zacharyview, Puerto Rico"
b4744b4b-1a18-496b-9f58-68ba2c756cc0,455c2b7f-cc7e-45b7-bbab-602423366414,580fc9c5-fa9f-4f14-853a-af6d036db7da,click,2024-07-31 15:22:32,Mobile,"Ashleyhaven, United Arab Emirates"
8c658ff0-2548-4715-af89-1367155951ec,d9208d70-e4ae-4ed1-b1db-142ab0c28ec1,58376e71-7954-43e2-82e1-9e96707c05c8,impression,2025-04-09 03:10:40,Desktop,"Bakerland, Kazakhstan"
910d1baa-bef6-4ad3-bb37-67595e27e54d,81db4daf-73ca-491f-a3b2-c33187014b42,05e8310d-4439-49dc-b967-c1b229b8efc5,impression,2024-09-21 19:33:50,Mobile,"East Nathanielberg, Madagascar"
f5acc148-269c-4a2c-b86c-74fe883ae329,7a74d556-8a0b-4164-bdf0-04fdc9394130,6c26c451-4afb-41a0-8580-a8e907af7dea,impression,2025-03-16 16:03:48,Desktop,"Hahnborough, Kazakhstan"
03f4cd5c-8d61-4ba8-8838-57447a46a2c6,f817894a-7fc5-472c-ac58-b1e78c4ed15c,c182a656-35a1-4429-81dd-da67a19a2786,conversion,2025-01-07 00:28:04,Tablet,"South Zacharyview, Puerto Rico"
43a49243-e136-414e-ab7d-bbed70b3340e,4188759a-32a4-49c2-8306-24fa22cd0f4e,0d3649ee-a792-4c07-ba3f-d6fc94a49180,click,2025-02-15 14:09:03,Mobile,"West Robertland, Brazil"
8850a334-d51d-42f4-b7f2-2eb5bc9e3477,1b4ec2ec-2ea0-4ae9-a48b-c3f4c59f6815,,impression,2024-04-26 15:25:13,Mobile,"West Larry, Korea"
f089bb48-9dc7-49f9-91e3-a3f4a6a6f313,2eee7b33-8db8-468a-a0af-5edd39ee3e23,fcbf6913-525d-4611-bc12-08c005a02a38,conversion,2023-10-10 19:18:51,Desktop,"New Dannyside, Swaziland"
3badd7f6-4fa0-4ad6-b6e6-288d73a99b5a,91c97019-a0fb-4567-8195-219721d5e2a7,,impression,2024-10-19 11:36:50,Tablet,"Davidshire, Italy"
2d7022e5-60d4-4216-b8ee-80820ea654d3,cbc38f80-7427-4ff5-9b3b-a53722708669,f32ac640-35c9-4488-8474-0510c0828dae,impression,2023-05-30 19:53:40,Tablet,"Sotoburgh, Northern Mariana Islands"
a3b0ffe5-4841-4b76-8eb1-4eef998c0c7b,8999fd22-ca9a-4fa8-baa0-8e42ed7ca249,f5f52257-497f-49a0-bab3-c47e40641f87,impression,2024-05-28 00:40:02,Mobile,"Lake Kristenmouth, Andorra"
42e8b0a6-34e1-4887-a872-0934ce8e57bb,76133e5b-9041-427f-8332-10b391f70410,bff8492e-30b3-484b-8931-675b6a8c953b,impression,2023-04-28 10:49:45,Mobile,"Johnstad, Papua New Guinea"
bc990cc3-b65a-4e19-8e97-ed787cceaf76,8235951f-ba9d-4569-a671-707a4f090726,c182a656-35a1-4429-81dd-da67a19a2786,click,2024-03-06 11:00:43,Desktop,"South Michael, Croatia"
d06cbe87-b048-48c6-aacc-77762cb87a76,5a7b0798-0584-4d10-809a-e5925d821e2b,f3df4d56-020c-47e4-9dce-e1a5f609d623,impression,2024-07-04 09:12:52,Tablet,"Matthewshire, Bulgaria"
9d23e1e3-471f-4b53-b2f1-6b8a16e6cf91,b0d9c119-8658-4d91-9aad-d2fbe7e07443,a54c9110-c198-48d4-9a8b-bdf82b73f4ff,impression,2023-12-15 00:09:02,Mobile,"West Michelleberg, Reunion"
c4b6d10b-c43f-44ff-bac2-f96fdebc876f,ef62eac1-f3cf-4b41-b1d3-a6169557a635,8ff8f417-b385-4ffa-84d9-f2c5e03cb043,impression,2024-06-16 09:42:38,Mobile,"East Lisa, Moldova"
c20347e2-525a-45e9-aae4-742a3f70ef88,43c0a2f9-62b6-44c6-bbd3-ddfba16677db,d322974c-581f-4fb7-9545-be8230bff4ba,impression,2023-06-02 00:12:00,Desktop,"Paynechester, Bosnia and Herzegovina"
c0fc2978-9db5-4ef4-96bf-95ca46588f26,38703614-bba8-4d15-b996-a6d9989f6784,5044e664-b9d8-4c2f-9626-5a7e3f81fccd,impression,2023-11-07 17:20:31,Mobile,"Reidstad, Thailand"
39bbf23c-fe1e-4b7b-9e60-bdd43150d85e,12b2aa1f-4a75-4f69-ade9-25497e85b977,e85623dc-0db6-4ffa-8e69-c80c6d3d17fd,click,2025-03-07 04:42:52,Desktop,"Rodriguezfort, Northern Mariana Islands"
ed553ceb-e622-427c-bae8-a6d07a7e1788,6e39795b-b940-418a-9ec6-b51458a5b39b,7818bd6b-10fd-456b-b383-5ca5cefa4190,impression,2024-08-29 05:28:13,Desktop,"Sotoburgh, Northern Mariana Islands"
7bfb3b85-c298-4c04-8df3-e59464bc0db1,897575dc-e10d-4a87-b017-e476a1b91d20,44dbd948-58ca-4054-b9db-7c0f840810cb,impression,2024-03-02 16:16:58,Mobile,"New Jessicastad, Japan"
4afa6a54-f845-4eda-a41e-ef3347c7b9f6,e55c7fed-b049-482b-b18f-f16dfe7dcddc,f8d9da8d-39f7-4c51-b0c6-aeaba714d7f0,click,2025-03-04 07:03:33,Desktop,"Danielshire, Cook Islands"
94ae8d6a-9825-415a-8ed3-aa31ec0a0501,cee1e4e1-2193-450a-89e7-c2baa2237e25,,impression,2024-04-15 07:56:11,Mobile,"New Michaelview, Nauru"
d32f86b6-d668-4739-9074-34bf1bf31b5d,f86a5652-b56a-4eb6-8846-f572eefa87ec,035f1c7a-06c5-4f68-babe-dbaee5456579,impression,2023-07-13 12:12:38,Tablet,"South Zacharyview, Puerto Rico"
ffa64f8d-7c33-4afa-80ca-9a9ab427ffc3,2ca4b361-ea40-4d59-935c-a11b9e71aa96,ff834706-587b-4ad3-bb74-d226416002ed,click,2024-05-01 23:48:32,Tablet,"North Jasonland, Bulgaria"
c9ab093f-47a1-459c-88c7-12779d70de7e,5c2c7b63-b305-4829-978b-2bc5315b764b,22dcf029-6fe2-4678-beba-2e116a2e0647,impression,2024-08-09 08:11:05,Mobile,"East Nathanielberg, Madagascar"
7d8e494d-0000-492d-bb4b-2cf44d18f44b,da9b70e6-b6da-4974-a01a-3cdf882306f9,39db1cdf-e951-4713-8dee-898825f45814,impression,2025-04-11 23:50:37,Desktop,"Port Rachaelbury, Lithuania"
e02f9035-c9c8-4ba5-9b8a-1858f898e578,a065c02e-b45f-4ede-b3d2-f20b61886068,653a6f23-e261-4cac-bd8d-f9282f0dd387,click,2024-08-27 13:56:31,Tablet,"Rodriguezfort, Northern Mariana Islands"
72172957-3ed6-4ef8-91ea-b44dd43e6262,7f08e4c9-9bd6-42b9-8362-6ed72b402eb8,250179ef-85a3-40d1-b99a-7c349ec8d5c0,impression,2024-01-08 00:25:43,Tablet,"West Larry, Korea"
d47456f6-5720-41f3-98d9-8553b8dc7132,e3af5073-ea0f-4c86-81d7-27fdfd85e006,38631de1-a66d-4f7e-a2f4-85c73cafae89,impression,2024-03-26 21:40:05,Mobile,"North Peggy, Burundi"
8a65473b-bd2d-46d0-b1a6-969d165e5017,f49e164a-c057-4d9d-917e-1a8a0442efc6,e4f262e1-9895-4808-aaa9-bf32a756bf68,impression,2024-10-06 10:53:19,Desktop,"Port Monicaburgh, Haiti"
a1728054-ce88-4ff5-ba97-10e4163f2ee3,80d835a2-b3e7-4741-9801-78b24d6f22cd,f6bf3923-e886-437d-b3ef-558c45edff8b,impression,2024-03-17 12:11:38,Tablet,"Port Kimland, Saint Martin"
a18f4b7c-a56d-4ac9-ae7c-52f5da12eb65,c96d3f25-db56-418f-8940-ea866c35088e,3bad54dd-0f31-4d55-a480-2d825014704f,click,2023-04-29 20:08:47,Desktop,"Shawnfort, Greece"
10a27a2b-b5e1-486a-b312-e1a007b5bdf1,ceeb2bb1-6c9c-4827-8165-473ef407c8d9,552de20e-9d7b-42a9-828d-d02a4ddf4bcb,impression,2023-08-16 23:45:01,Tablet,"South Diana, Romania"
f65aea5a-5d89-4020-90a8-aa3948918e7f,176a8905-febb-4c7b-a88a-287efcb0458a,620bedc7-c676-4b8d-a549-5e7797c3f031,impression,2023-11-23 09:11:14,Desktop,"South Joseph, Switzerland"
ea083ad0-60cf-455d-aafc-1b5490190e81,5b1d5bc3-2d5d-426b-a07a-563b121edcb8,3fcb717c-8db7-4971-8005-e8c0306a9373,impression,2024-10-28 17:47:48,Desktop,"Port Ericmouth, Afghanistan"
ef08cca6-1524-473c-81f6-f65f9d5418b9,dfad5f13-251c-4f9d-bcb7-92ac4fe5dbe2,fe2d2529-45d7-417a-bfca-634acd7865ef,impression,2023-09-09 23:10:08,Desktop,"Kyliebury, Falkland Islands (Malvinas)"
4e1c9360-a96c-4a9d-8f5e-712b997df469,0ac10d29-d319-4b66-aa6c-b5af2817b125,,impression,2024-04-12 03:33:10,Tablet,"Danielshire, Cook Islands"
07619047-674f-430c-892d-dc62ba5c3c80,bef98476-2a21-45d8-a923-af3bf0dc631a,157dbf93-6413-4c7c-8048-fa555e3122e5,impression,2024-01-05 18:03:25,Mobile,"South Diana, Romania"
f56cfc02-5ac6-40b2-9c70-69fcc3ceb3d7,621e3639-a8bd-4b3d-b1e9-71fe1aa3ad28,11fa72bb-1e1c-46fb-b969-9a3af64640b7,impression,2024-03-18 23:15:08,Tablet,"South Christopher, Sri Lanka"
bfed40b0-f77c-4640-82ed-94b873795830,31d7e8ea-e585-4a85-bb41-cf910e54ba0e,,click,2023-10-10 22:59:34,Mobile,"West Michelleberg, Reunion"
641e6ea0-0b22-4a4b-b515-2706a10395ff,2d9e7f3a-12cb-4802-943f-a3e3d095370f,02bcea92-80de-4ec1-b685-caa2d6862091,impression,2024-05-11 23:17:49,Mobile,"East Leonard, Korea"
3be38c02-ebb4-486a-bf58-e53fa8fcb2cc,34d11117-c9f9-418c-9d8d-855acd4dad43,26f6c655-94e2-43c6-89b7-b07e1de9782a,click,2023-10-01 07:49:32,Desktop,"Ashleyhaven, United Arab Emirates"
a1b6f200-036c-4519-947c-6dad9a23a6be,aad3af5f-1f82-4242-b3ad-09028eeee5bb,a7256f9f-b8f7-4dac-a666-e8fa2c22e13f,click,2024-07-13 03:01:46,Desktop,"Port Rachaelbury, Lithuania"
710846a8-871a-4276-a033-d9b02e420a66,00cd2325-1b43-4cd0-bae7-7894c6fbf544,46114fbe-404c-4d82-a1f4-d166724c0823,impression,2025-03-19 18:34:23,Mobile,"Barnesberg, Montserrat"
3c9b0d17-632d-4606-8e17-88c8a5427cc0,3a3ecb3d-1598-4537-9a0e-775278890b32,58bcaf39-d483-48d3-89a0-d37dd83da12e,impression,2024-09-26 17:07:10,Mobile,"Jeffreyport, Chile"
59a59526-c10e-4500-94fb-a3822b8ce134,ae332058-3ab2-42e7-8718-b5f8c509fa06,,impression,2024-01-02 02:32:50,Mobile,"Marieland, Svalbard & Jan Mayen Islands"
9ebc3cdb-49b4-496e-a049-382f2aea82cf,b87d3684-5836-47f7-87c3-d074d46b4b90,,impression,2025-03-29 14:40:26,Desktop,"Burnsland, Monaco"
98fc3136-1aa1-443d-a988-762dfb282318,c126be3d-59b5-4a60-9166-b84ff8138503,40714a7d-629f-4385-984e-9762c8873f32,click,2024-07-24 08:14:13,Desktop,"South Diana, Romania"
09863f43-2334-4725-90c0-a37f2bf1306f,6cbee461-469a-43e4-adda-e8d4b2325f5e,5d1e6b3d-2630-40a3-960b-c24ced9342e1,conversion,2025-02-04 13:48:32,Tablet,"New Jessicastad, Japan"
0e40cea6-cd48-4958-a9ad-9e66e3d96b54,d3dc26dd-a1c5-476f-9ad7-784f9b5b1819,,impression,2025-01-27 01:00:10,Mobile,"North Randy, Gambia"
e154f94a-5adb-4200-be04-baeb77f99630,8309cafd-c727-488f-a9ed-157aece65697,4384f0b2-4605-4d6f-8709-2d61fa29548b,impression,2024-10-20 04:33:21,Mobile,"Cunninghamfort, Mayotte"
735ff03b-5928-4848-9441-4bbfc0ecddd1,434ea8fa-e06c-4290-bf5a-ee4d8ed29a2c,78cf3b3e-8a47-46bb-925d-b9a3b7da3553,impression,2024-09-04 22:51:52,Tablet,"Rodriguezfort, Northern Mariana Islands"
0777c5a5-4b9a-44e9-a37b-8fb8e2e6c135,69803459-bbbd-4b81-a96e-ef0339d6f92c,a5bcffbf-2540-4da3-b245-0c9b7b918fb9,impression,2024-04-11 13:08:25,Mobile,"Michellechester, Chad"
8816a53f-80a8-4121-80c0-67b8578afc3c,b983fca8-2f37-4e39-ac0f-6950d1320b2b,d2ce3626-a0c4-4b8b-a304-0db4a2e135a2,click,2023-07-24 13:15:00,Desktop,"Amberton, Senegal"
c40940f1-2ad1-4fa0-aeda-8805c6df6966,00cd2325-1b43-4cd0-bae7-7894c6fbf544,90f16528-dfea-49f0-9114-ef62c678bdf0,impression,2025-02-27 15:49:21,Desktop,"East Leonard, Korea"
76a77dbc-f18a-48f7-8096-f456a9cbfc92,39002358-b02f-4272-a0fc-88fc9aba5163,e93c030e-d8aa-44f6-a807-6f9a543413fb,impression,2023-11-27 13:32:18,Tablet,"Karenland, Montserrat"
31ea0685-eb81-4b2f-b319-4e451864213e,863e529f-3121-4db0-bd32-cec66490b71f,d4494ed1-257e-4920-a25b-505a288f5775,impression,2024-10-26 05:52:51,Tablet,"North Jonathanhaven, San Marino"
c9b177e4-546a-4573-8218-8b6d4f39f22b,afae8c0c-3c72-49fe-991a-dfe6c2f3e8ca,,click,2024-10-17 05:27:29,Mobile,"Paynechester, Bosnia and Herzegovina"
91cc370b-4d66-40e7-b7b2-573cd53aefcf,4035a2ed-45e8-4ed6-a18d-8426392ee506,583385fa-d32c-4452-b872-fa8a593a99cd,click,2024-02-10 21:19:27,Tablet,"Fosterborough, Korea"
0f9cb2fa-a752-4eb6-b44a-0cf40a1279aa,1571cdfe-8809-42c7-8419-8b723f49bac0,60a64162-a683-41e3-90ab-941fcdcd3e54,impression,2024-03-02 11:07:51,Tablet,"Danielshire, Cook Islands"
cc9dc962-bbc1-4c34-870d-92ec244b52de,ffc5320c-043c-486f-bfd4-f5a6fd5af824,a54c9110-c198-48d4-9a8b-bdf82b73f4ff,impression,2025-01-19 18:01:40,Mobile,"Harrisberg, Turkmenistan"
06a725d4-5dc7-48b7-ae81-3434f48c1952,be4726c7-57d7-45cb-b18e-88612f468534,8f6905b2-a8e7-40ba-922b-efcd48e092cb,impression,2024-09-17 11:54:23,Tablet,"Kyliebury, Falkland Islands (Malvinas)"
e564b860-5cb9-4c1a-9f6e-c25628b3620f,5868b3d0-b08f-40ce-81a3-72e19a7d2d2d,9081d58d-19c8-4236-bdb3-6782fb94d74e,impression,2024-09-01 11:45:44,Desktop,"Fosterborough, Korea"
5ea26024-0b2f-4ae6-aa88-276286302ba9,ca9ba5ea-7aaa-4042-9948-7551a917a9cd,be60c9af-9787-4c8a-97d7-d27b5ce8351c,impression,2024-11-04 05:55:38,Mobile,"West Larry, Korea"
7e6eac4c-e73d-4d0e-b593-201e4f8535b5,697e4ecf-df90-4027-9a7c-4369da0aeec9,,impression,2024-01-18 11:55:39,Desktop,"Port Melanieport, Costa Rica"
e749fcff-26d8-49ac-ac6d-06eb4ce90616,511c159c-4e8d-439a-b3d3-fc0da7a9c009,d5afaaa2-7f5c-4fff-b586-f5cf665fb12f,impression,2024-12-21 22:16:59,Desktop,"South Michael, Croatia"
9c745cd6-86e3-4fbe-aa9a-e3f6ee043e77,09710a73-b295-4915-bebe-3a478545c1eb,,impression,2024-04-14 13:03:01,Desktop,"East Sydneychester, Uruguay"
38bc54d0-e822-4f57-9123-36f9f4c9eb09,61feb9b9-5627-4ae8-ab57-1f5915cc74ad,ec081f48-3f5e-4d57-a84a-75037790bcd8,impression,2024-12-24 20:47:31,Tablet,"Ortizfort, Israel"
56f73c88-d032-4e6a-9abd-f62b2f9b8910,d84056cc-d050-450b-9a6a-5c970a645dc2,,impression,2025-01-28 15:28:53,Mobile,"West Bradleyville, Angola"
1e0e644b-c159-40fb-a57d-2533a30db553,df2a3ac1-d145-45be-8362-695f4e161d3c,fad3f0cc-457a-4d44-811e-2b4a1590c17c,impression,2023-08-17 12:39:22,Desktop,"New Timothy, Lebanon"
7b485e72-9156-4d79-84a5-b16a901fa984,799b2937-d67a-41b1-91ac-93267a3e3c3b,,impression,2024-08-08 16:15:33,Mobile,"Thomasview, Nigeria"
9ad1e8dc-ca0d-4dd2-9278-775fad8f00bc,0236e734-b356-4ce9-9d3d-06a78d2b58f8,c3a71f89-508a-424d-938e-4dedc2659163,impression,2023-09-21 14:55:31,Tablet,"Ortizfort, Israel"
e7e32fe9-959f-44d2-8695-3ccdd1fe6391,4aadb36d-ea88-4876-9dd4-f55540b1cf68,,impression,2023-11-19 01:39:40,Tablet,"Jeffreyport, Chile"
d8e63d6c-b797-41c0-b238-55450112f9c4,8999fd22-ca9a-4fa8-baa0-8e42ed7ca249,8c837c8e-079c-4250-b9a8-1bdb19290896,impression,2024-10-01 03:48:45,Mobile,"Johnberg, Saint Barthelemy"
79cbc5b6-a05b-4436-9be5-3e2c043647ee,c07928ab-5204-4b51-a26e-fbd68b4e55d2,,impression,2024-11-15 15:23:23,Desktop,"Port Lisaborough, Sudan"
802a4ed9-955a-40e5-ae01-4c81acdc31e6,85310efc-aed7-4982-bb06-6117dc63742a,51516f57-1730-495d-aa77-e1d4dde49934,impression,2023-06-19 15:00:38,Desktop,"Michellechester, Chad"
13d210c0-453e-4bc5-be84-1b09315b197e,53d9adb1-ac3e-4ad9-93d4-0b1602eb9df2,,impression,2024-09-12 19:06:38,Mobile,"Lake Kristenmouth, Andorra"
e367e222-2d3a-4250-86c3-79ac7da89021,a0d83604-d3ba-4815-8eb2-617a6c22dccb,7dc6edfd-3f42-470a-b8a8-b60499460c58,impression,2024-04-22 17:59:41,Mobile,"West Whitney, Liberia"
d3bbcd3d-879d-4a1e-9c2a-2fe28ed8c75e,1f73ef5c-057a-47bc-bad5-7551d76e09be,049f2dc0-37a3-44b4-8a86-24f6a33e7d8d,impression,2023-07-22 22:48:41,Tablet,"Michaelmouth, Nicaragua"
3850d336-5ed3-446f-ac4b-b6532f501b64,00edbb2d-a8ba-47af-865c-74e6f80575f4,,impression,2023-08-26 06:39:27,Tablet,"South Jennifermouth, Ghana"
ddfee28f-b65d-4040-97a7-14691d6b5076,5bed24e6-7391-435b-a373-8b9d6832d0d4,f2192ccc-59a9-4aa0-85bf-fe2bdf4f4aae,impression,2023-09-15 14:55:57,Desktop,"Michellechester, Chad"
0632e9ec-e8c1-428a-b639-2b2f6abb15e8,2af7e38b-027e-49c5-86f9-4c2c6477cc78,2a8e0a4e-6662-4d3c-83ae-0eef8166d5b7,impression,2023-08-13 02:10:59,Mobile,"South Neil, Kyrgyz Republic"
9619db45-cf42-4a97-b23c-d21bf364cb1e,f8c84dd6-c34e-41ed-aa5a-6ef1f68f52a1,,impression,2024-07-27 04:15:25,Desktop,"South Joseph, Switzerland"
051d9ea1-2fe8-4c6c-ad02-c34a68499a62,58332743-66fc-4ce1-a122-177fae9ec495,8ba665b8-5134-434c-8e38-a09087cf2f90,impression,2024-04-29 23:17:03,Tablet,"Marieland, Svalbard & Jan Mayen Islands"
6242d267-396d-4461-83b5-c2a0e49a6164,0c4c2128-78dd-47ee-85c7-71fbc5d6b780,899fda88-76ce-4d60-b043-b5ffd2b1a4c2,impression,2023-07-01 01:15:32,Mobile,"Kramerton, Aruba"
fa04b0de-584e-412c-8880-5f5285ba9221,697e4ecf-df90-4027-9a7c-4369da0aeec9,dd21b919-0015-47af-92c0-b40b7e0dd77f,impression,2024-12-19 23:51:44,Desktop,"Port Emily, South Georgia and the South Sandwich Islands"
adb0b38c-6c24-495b-84b4-8ee97d3a3585,058eec69-6f24-47d4-82ff-4f104c120e24,f8d9da8d-39f7-4c51-b0c6-aeaba714d7f0,impression,2024-03-01 18:47:15,Mobile,"Harrisberg, Turkmenistan"
feb5d58c-36d9-4c03-821b-548bbe71c394,434ea8fa-e06c-4290-bf5a-ee4d8ed29a2c,ee1a3f18-505f-49f2-bc0d-d158b68d0eb2,impression,2024-05-01 03:58:47,Mobile,"Port Monicaburgh, Haiti"
a3109945-b3f7-4a44-973b-badd5b211f15,f387f113-c370-4150-82ff-949f96c48d76,d2801401-cfc5-4753-9185-099ce8f4d44d,impression,2023-12-05 12:45:31,Mobile,"Brooksland, Norfolk Island"
94eb50bf-6da1-4ade-88d3-ddf0c02cb213,93042d3c-53a3-4c35-9875-d325bbd9ddde,7097c27f-31c2-443c-ba7d-66363cb600f9,impression,2023-10-12 23:45:17,Tablet,"East Leonard, Korea"
b12997a7-6333-431e-bb2a-1e43d64354f1,0c598923-0028-479a-81b7-8836dd4e43fc,,impression,2023-09-23 08:23:24,Tablet,"New Timothy, Lebanon"
97793bf4-9ca4-4350-b494-a0b1fb43d3cb,39cbf0ae-332f-456c-9c5a-f52facefc3c1,9fc2eddc-e73b-4dfa-a004-476b9a58c539,click,2024-06-19 04:21:01,Desktop,"Port Ericmouth, Afghanistan"
c23687de-ebcc-4766-bdd4-7bee3e010083,86fad0ad-1729-4114-a813-860d2b31b590,10d3fbd9-3048-4b78-b4c0-d5abb0a50716,impression,2023-05-20 05:20:25,Tablet,"Port Lisaborough, Sudan"
3f1364e3-ba73-4774-84da-2690ac00b330,ffb4af9c-9dbc-4ca7-87c8-80c1731e9583,e0f86452-f1cb-4fc5-b995-771301ba4b4d,impression,2023-04-27 18:15:21,Tablet,"Lake Peter, Oman"
0f12675b-5b11-417d-b3eb-b6598cc5497c,1f73ef5c-057a-47bc-bad5-7551d76e09be,,impression,2024-01-17 08:32:49,Mobile,"East Angelaport, Slovakia (Slovak Republic)"
71a1737e-281e-40d3-a79d-e3b65176dbc5,ca9ba5ea-7aaa-4042-9948-7551a917a9cd,d286dfc4-9457-4d3d-818a-7e952ea2e8a6,click,2025-02-25 21:33:26,Desktop,"Port Jamie, Costa Rica"
a199bc84-abd5-4b30-bd69-cb71037b48ed,df74de52-d81d-455d-a8a9-028cbae31aca,,impression,2023-11-02 06:05:27,Desktop,"South Michael, Croatia"
